a_val,v_val,x_val,y_val,z_val
2016,6.3,7150004,317564,23458
2016,6,7695312,862872,50318
2016,6,7730793,898353,26625
2016,6.4,7858220,1025780,34895
2016,6.2,8882695,2050255,18267
2016,6.2,8920200,2087760,69497
2016,6.9,9015832,2183392,70277
2016,6.7,9269928,2437488,65117
2016,6.1,9297929,2465489,78901
2016,6.7,9343973,2511533,52755
2016,6.6,9628138,255958,54809
2016,6.9,9899717,527537,72884
2016,6,9915712,543532,8997
2016,6.2,9980795,608615,76164
2016,6,9990227,618047,85599
2016,6.4,10014627,642447,32171
2016,6.1,10073486,701306,28918
2016,7,10081506,709326,4087
2016,7.8,10195116,822936,67135
2016,6.2,10387539,1015359,13004
2016,6.2,10485227,1113047,11577
2016,6,10485310,1113130,11702
2016,6,10638221,1266041,78101
2016,6,10912028,1539848,3272
2016,6,11105479,1733299,23938
2016,7,11216004,1843824,24174
2016,6.6,11237618,1865438,67122
2016,6.7,12902222,995282,9473
2016,6.9,12934003,1027063,41296
2016,6,13112044,1205104,10416
2016,6.4,13666123,1759183,58448
2016,6.9,13757930,1850990,63962
2016,7.2,13772819,1865879,28755
2016,6.4,14016227,2109287,48837
2016,6.6,14165760,2258820,20319
2016,6.3,14487933,48393,2883
2016,6.1,14524532,84992,53052
2016,6.3,14640697,201157,13856
2016,6.3,14670915,231375,13244
2016,6.1,14789588,350048,43092
2016,6.1,14873122,433582,77851
2016,6.2,14876264,436724,53998
2016,6.2,15256162,816622,3880
2016,6.3,15673643,1234103,75820
2016,6,15738655,1299115,54357
2016,6.1,15870394,1430854,48361
2016,6.3,15873127,1433587,11978
2016,6.4,16283831,1844291,58232
2016,6,16630233,2190693,81625
2016,6,17502280,528220,7912
2016,6.3,17547064,573004,75151
2016,6.3,17755872,781812,1526
2016,6.1,18371596,1397536,8969
2016,6.1,18811610,1837550,45888
2016,6.4,18819525,1845465,19853
2016,7.7,19171104,2197044,25225
2016,6.2,19664112,149472,35471
2016,6.3,19671873,157233,6756
2016,7.2,20309196,794556,46744
2016,6.1,20316572,801932,56410
2016,6,20887783,1373143,35806
2016,7.4,20935942,1421302,19492
2016,6,21027686,1513046,66969
2016,6.1,21095123,1580483,5903
2016,6,21325184,1810544,13768
2016,6.2,21346592,1831952,8957
2016,6.8,21378894,1864254,60790
2016,7.1,21788997,2274357,11919
2016,6.8,21957094,2442454,48163
2016,7,22091877,27297,16472
2016,6.1,22094046,29466,18588
2016,6.1,22460043,395463,36492
2016,6.1,22715180,650600,30071
2016,6.1,22846100,781520,18032
2016,6,23162311,1097731,75231
2016,6,23181900,1117320,64900
2016,6,23419217,1354637,38554
2016,6.1,23732476,1667896,6567
2016,6.2,23933674,1869094,34866
2016,6.3,24015190,1950610,26348
2016,6.4,24095235,2030655,34039
2016,6.9,24096521,2031941,34543
2016,6.3,25862618,1237958,65104
2016,6.8,26028898,1404238,58230
2016,6.6,26180761,1556101,27520
2016,6.2,26370442,1745782,50556
2016,6.1,26803189,2178529,63623
2016,6.1,26853488,2228828,72623
2016,6,26944375,2319715,56568
2016,6.6,27153618,2528958,27161
2016,6,27371010,177930,17888
2016,6.3,27620444,427364,41794
2016,6,27924945,731865,91
2016,6.1,28244579,1051499,25754
2016,7.8,28378976,1185896,81308
2016,6.5,28380726,1187646,83206
2016,6.1,28381965,1188885,84434
2016,6.2,28387885,1194805,3972
2016,6.5,28427662,1234582,43643
2016,6.4,29019464,1826384,58994
2016,6.9,29105989,1912909,23121
2016,6.9,29357027,2163947,46092
2016,6.6,29427870,2234790,69624
2016,6.2,29976026,210146,64628
2016,6.3,30244384,478504,33995
2016,6.5,30405813,639933,16093
2016,6,30518104,752224,39626
2016,6.6,30552585,786705,23099
2016,7.8,30562726,796846,15844
2016,6.5,30578167,812287,31282
2016,6.9,30654606,888726,21277
2016,6,30731074,965194,9747
2016,6,31024882,1259002,41938
2016,7.9,31315870,1549990,75915
2016,6.3,31318056,1552176,78221
2016,6.2,31398426,1632546,68267
2016,6.4,31411810,1645930,31578
2016,6.4,31551689,1785809,54383
2016,6,31581194,1815314,83813
2017,6.7,1034,1857554,31734
2017,6,264736,2121256,42394
2017,7.6,397347,2253867,34002
2017,6.3,772219,56239,23098
2017,6.3,1084442,368462,4259
2017,6.9,1201950,485970,34602
2017,6,1204812,488832,37497
2017,6,1640834,924854,63455
2017,7.3,1750428,1034448,51856
2017,6.3,1783634,1067654,7880
2017,6.5,2588661,1872681,35381
2017,7.9,2781022,2065042,53463
2017,6.3,4226636,943016,8219
2017,6.5,4457023,1173403,80731
2017,6.4,5141417,1857797,27819
2017,6.5,5407744,2124124,35607
2017,6.9,5678924,2395304,20012
2017,6.1,6317900,475220,48079
2017,6.3,6475673,632993,31519
2017,6,7181476,1338796,32429
2017,6,7659805,1817125,8785
2017,6.2,8333420,2490740,80362
2017,6.6,8482164,90744,54032
2017,6.5,8962818,571398,69655
2017,6.1,9094152,702732,36656
2017,6.3,9965983,1574563,13730
2017,6,10257107,1865687,19099
2017,6,10636567,2245147,78480
2017,6.9,10791510,2400090,60616
2017,6.9,11132597,202037,17012
2017,6.2,11363515,432955,12305
2017,6.3,11369895,439335,18686
2017,6,11508433,577873,34379
2017,6.2,11984447,1053887,18386
2017,6,12016454,1085894,37170
2017,6.8,12059530,1128970,3700
2017,6.5,12180216,1249656,78038
2017,6.2,12307286,1376726,16872
2017,6.2,12576158,1645598,84752
2017,6,12963974,2033414,33722
2017,6.6,13790121,327081,81424
2017,6.8,14163887,700847,35307
2017,6.3,14992119,1529079,51246
2017,6.9,15146944,1683904,4862
2017,6,15207977,1744937,45244
2017,6.1,15459962,1996922,37466
2017,6.8,15856263,2393223,23230
2017,6,16134144,141144,21450
2017,6,16395655,402655,23417
2017,6,16441391,448391,68573
2017,6,16583385,590385,61667
2017,6.5,17049837,1056837,58947
2017,6.6,17478001,1485001,64564
2017,6.4,17638568,1645568,49738
2017,6.3,18011109,2018109,80384
2017,7.7,18056053,2063053,38978
2017,6.4,18065119,2072119,76247
2017,6,18188183,2195183,60139
2017,6.6,18311471,2318471,1250
2017,6,18786777,262077,69221
2017,6,18899604,374904,52566
2017,6.5,19919989,1395289,72914
2017,6.3,19956473,1431773,17952
2017,6.2,20150905,1626205,48682
2017,6.4,20315290,1790590,35679
2017,6.6,20746765,2222065,7487
2017,6.4,20829652,2304952,50731
2017,6.3,21529071,467271,51010
2017,6.3,21920815,859015,85540
2017,6.1,22234054,1172254,23107
2017,6.1,22526809,1465009,9961
2017,8.2,22567759,1505959,81224
2017,7.1,23566478,2504678,42041
2017,6.1,23593405,2531605,45236
2017,6.1,23647036,40096,8154
2017,6.4,23659789,52849,26771
2017,6.1,23892781,285841,23563
2017,6.4,24121200,514260,59560
2017,6.2,24998372,1391432,63336
2017,6.1,25193078,1586138,8543
2017,6.2,25217338,1610398,25641
2017,6.5,25223673,1616733,37297
2017,6.3,25338741,1731801,6801
2017,6.7,25383207,1776267,70073
2017,6.1,26049659,2442719,1547
2017,6.7,26563667,401747,68404
2017,6.7,27132128,970208,43123
2017,6.1,27172248,1010328,73308
2017,6.1,27216570,1054650,41114
2017,6.6,27224637,1062717,49163
2017,6.8,27507619,1345699,77259
2017,6.5,27811598,1649678,25234
2017,6,27934931,1773011,61676
2017,6.1,28082174,1920254,85187
2017,7.3,28232297,2070377,76927
2017,6.5,28261703,2099783,75027
2017,6.4,28679659,2517739,17655
2017,6.3,28805148,78228,74429
2017,6.6,28825742,98822,8605
2017,7,28853009,126089,35890
2017,6,28858163,131243,41077
2017,6,28925467,198547,25856
2017,6,29488271,761351,62645
2017,6.5,29745170,1018250,17947
2017,6.1,29817166,1090246,22919
2017,6,29818198,1091278,45635
2017,6.1,30021545,1294625,21471
2017,6.4,30414174,1687254,35026
2017,6.3,30448268,1721348,69112
2017,6.1,30554064,1827144,2112
2017,6,30789798,2062878,45145
2017,6,30836491,2109571,5442
2017,6.5,30909823,2182903,65542
2017,6.5,31078078,2351158,39
2018,7.5,1738293,1974093,76649
2018,6,1880784,2116584,3041
2018,7.1,2107125,2342925,15595
2018,6.3,2564264,223244,32006
2018,6.3,2682402,341382,73736
2018,7.9,2885500,544480,84901
2018,6.3,2976679,635659,73262
2018,6.2,3031834,690814,47781
2018,6.3,3192477,851457,30680
2018,6.6,3340983,999963,60107
2018,6.2,3568020,1227000,42624
2018,6,3668750,1327730,83760
2018,6.1,3938201,1597181,79410
2018,6.4,4117843,1776823,86241
2018,6,4362236,2021216,85758
2018,6,4576455,2235435,32400
2018,7.2,5009979,95679,61665
2018,7.5,5766284,851984,11744
2018,6.1,5837693,923393,79297
2018,6.3,5843880,929580,3061
2018,6.1,5938162,1023862,12749
2018,6.1,5971545,1057245,44137
2018,6,6378977,1464677,19600
2018,6.7,6531187,1616887,85413
2018,6.8,6716391,1802091,13958
2018,6.3,8076212,598352,77371
2018,6,8107113,629253,8569
2018,6.4,8194487,716627,17643
2018,6.7,8243460,765600,71796
2018,6.9,8544336,1066476,27095
2018,6.1,8834255,1356395,65403
2018,6.8,8862034,1384174,34113
2018,6,9086018,1608158,44444
2018,6.3,9265720,1787860,55127
2018,6.2,9541174,2063314,20007
2018,6,10006243,2528383,14293
2018,6,10357757,328337,86282
2018,6,11428369,1398949,83178
2018,6.9,11658774,1629354,43975
2018,6.1,11686745,1657325,52485
2018,6,12038274,2008854,65102
2018,6.2,12048105,2018685,55636
2018,6.1,12793531,223111,49912
2018,6.1,15801212,696632,30345
2018,6.1,17026804,1922224,43885
2018,6,17184829,2080249,34893
2018,6.4,17660809,25189,75780
2018,6,17805439,169819,19455
2018,6,17845756,210136,59768
2018,6,17996573,360953,65316
2018,6,18210632,575012,15927
2018,6,18527759,892139,33539
2018,6,18983243,1347623,4697
2018,6.4,19003658,1368038,23619
2018,6.9,19655198,2019578,70343
2018,6,20110327,2474707,16312
2018,6.4,20271533,104513,19064
2018,6,20294100,127080,41859
2018,6.1,20402992,235972,6527
2018,6.5,20555816,388796,36290
2018,6.3,20629373,462353,14169
2018,6.5,20705701,538681,84853
2018,6.1,20733744,566724,64188
2018,8.2,20823580,656560,44824
2018,6.3,20823786,656766,45153
2018,6.3,20837422,670402,43005
2018,6.4,20838538,671518,59811
2018,6.9,20876187,709167,81777
2018,7.3,21072707,905687,62411
2018,6.5,21076346,909326,35100
2018,6.2,21115905,948885,3654
2018,6.3,21180912,1013892,56650
2018,7.1,21287048,1120028,15650
2018,6,21401400,1234380,19555
2018,6,21420805,1253785,4703
2018,6.2,21625691,1458671,55495
2018,6.4,21681313,1514293,30154
2018,7.1,21700316,1533296,54746
2018,6.6,22356479,2189459,12942
2018,7.9,22434558,2267538,13602
2018,6.2,22471926,2304906,75417
2018,6.2,22576609,2409589,56563
2018,6.5,22707095,5435,22655
2018,6.9,22738742,37082,58893
2018,6.3,22793497,91837,24735
2018,6.5,23317908,616248,32675
2018,6,23441261,739601,38807
2018,6.1,24303599,1601939,53943
2018,7.5,24314565,1612905,64928
2018,6.7,24490343,1788683,82808
2018,6,24623982,1922322,28840
2018,6.1,25256711,14351,65409
2018,6,25382695,140335,8564
2018,6.1,25389925,147565,24649
2018,7,25390100,147740,24789
2018,6.2,25394434,152074,29247
2018,6.5,25398962,156602,34873
2018,6.7,25614622,372262,77000
2018,6.3,25835293,592933,42369
2018,6.5,25837423,595063,44508
2018,6.5,26372379,1130019,75721
2018,6.8,26374586,1132226,77957
2018,6.5,26374968,1132608,78235
2018,6.8,26693692,1451332,1025
2018,6.1,26951033,1708673,58945
2018,6.3,26981661,1739301,8929
2018,6.1,27051219,1808859,50009
2018,6.2,27296391,2054031,63768
2018,6,27342075,2099715,74882
2018,6,27503729,2261369,58257
2018,6.7,27913780,121720,3882
2018,6.1,28024401,232341,75440
2018,6.3,28130639,338579,38670
2018,6.1,28416110,624050,29388
2018,6.4,28497742,705682,66011
2018,6.3,28508941,716881,54051
2018,6.2,28524415,732355,51575
2018,6.8,28758346,966286,30604
2018,6,29302850,1510790,80188
2018,6.3,29349452,1557392,70830
2018,7.1,29784569,1992509,26980
2018,6.4,29856441,2064381,79330
2018,6.3,30168876,2376816,55919
2018,7.5,30169088,2377028,56150
2018,6.6,30177784,2385724,64919
2018,7.1,30680789,327989,2457
2018,6.3,30806036,453236,16757
2018,6.1,31138957,786157,68612
2018,6.3,31369060,1016260,68003
2018,7.3,31510915,1158115,14442
2019,6,138301,1321501,5536
2019,6.4,256123,1439323,41306
2019,6.1,304879,1488079,85161
2019,7,704349,1887549,43610
2019,6,873337,2056537,56974
2019,6.8,1365938,2549138,52758
2019,6.6,1445238,57558,6859
2019,6.3,1600770,213090,77020
2019,6.6,2225194,837514,18844
2019,6.2,2387195,999515,3128
2019,6,2467111,1079431,2009
2019,6.7,2597572,1209892,74841
2019,6,2764763,1377083,28559
2019,6.3,2783403,1395723,47166
2019,6.7,2833303,1445623,78668
2019,6.2,3124297,1736617,51413
2019,6.2,3182204,1794524,28854
2019,6.7,3687252,2299572,36264
2019,6,3749256,2361576,58073
2019,6,4624456,660676,80247
2019,6.2,4823824,860044,63175
2019,6.4,5063755,1099975,2666
2019,7.5,5480243,1516463,18551
2019,7,6079842,2116062,15005
2019,6.4,6536774,2572994,14082
2019,6,6707172,169392,84613
2019,6.2,6855146,317366,73082
2019,6,6871680,333900,82575
2019,6.3,7275830,738050,2413
2019,6.3,7745038,1207258,9275
2019,6.1,8018477,1480697,51384
2019,6.1,8051855,1514075,46989
2019,6.2,8460409,1922629,31595
2019,6.2,8594442,2056662,77107
2019,6.2,8665444,2127664,6050
2019,6,8793545,2255765,82832
2019,6.4,8890530,2352750,34067
2019,6.4,9130456,26656,51772
2019,6.3,9237301,133501,22510
2019,6.5,9482038,378238,58366
2019,6,9620301,516501,64292
2019,6.8,9718849,615049,71468
2019,6,9721384,617584,3108
2019,6,9730291,626491,2788
2019,6.1,10213266,1109466,47262
2019,6.3,10248361,1144561,198
2019,6.1,10573872,1470072,61995
2019,6,10594145,1490345,46781
2019,6.4,10647473,1543673,50321
2019,6,10678817,1575017,8714
2019,6.3,11197192,2093392,65326
2019,6.2,11517931,2414131,65158
2019,7.1,11827177,167677,25524
2019,6.2,12095322,435822,30965
2019,6,12338690,679190,50011
2019,7.6,12488305,828805,83328
2019,6.3,12878609,1219109,45755
2019,6,12925631,1266131,6329
2019,6.3,12927410,1267910,8082
2019,6,13250717,1591217,75140
2019,8,13506075,1846575,9611
2019,6.6,13856612,2197112,11179
2019,6,13880281,2220781,13965
2019,6.1,13947152,2287652,67106
2019,6,14121389,2461889,82851
2019,6.4,14272756,67096,50185
2019,6.4,15121152,915492,70253
2019,6.1,15285370,1079710,37170
2019,7.3,15288904,1083244,39761
2019,6.3,15311834,1106174,62695
2019,6.1,15400924,1195264,65529
2019,6.4,15513739,1308079,81613
2019,6.4,15577305,1371645,69022
2019,6.3,15614688,1409028,9518
2019,6.2,15755836,1550176,74844
2019,6.1,15987929,1782269,37185
2019,7.3,15994419,1788759,41419
2019,6.4,16103140,1897480,72155
2019,6.3,16165087,1959427,47668
2019,6.2,16176231,1970571,85971
2019,6.3,16283096,2077436,83293
2019,6.4,16386691,2181031,5334
2019,6,16650808,2445148,15815
2019,6.2,16864244,119684,71324
2019,6.4,16911229,166669,35029
2019,7.1,17032793,288233,70170
2019,6.9,17161720,417160,84805
2019,6,17514517,769957,12570
2019,6.1,17629064,884504,34220
2019,6.6,17732363,987803,49249
2019,7.2,17745051,1000491,63779
2019,6.3,17828494,1083934,65971
2019,6,18527604,1783044,74991
2019,6,18833878,2089318,27951
2019,6.3,18901867,2157307,13219
2019,6.6,19234953,2490393,8072
2019,6.8,19333687,55027,49133
2019,6,19374655,95995,80136
2019,6.9,19397007,118347,68556
2019,6.3,19563783,285123,71367
2019,6,20955832,1677172,541
2019,6,21047305,1768645,85542
2019,6,21311487,2032827,10812
2019,6.6,21599719,2321059,79740
2019,6.3,21740878,2462218,23787
2019,6.6,22002860,191840,14404
2019,6.1,23526393,1715373,52435
2019,6,23945020,2134000,82476
2019,6,24009587,2198567,3898
2019,6.5,24104803,2293783,30011
2019,6.1,24165378,2354358,42499
2019,6.1,24235502,2424482,815
2019,6.2,24372171,27411,37742
2019,6.7,24422273,77513,39914
2019,6,24551767,207007,71153
2019,6.4,25875426,1530666,71827
2019,6.4,26275949,1931189,51026
2019,6.3,26496494,2151734,54774
2019,6.6,26960683,77203,33884
2019,6.5,27133879,250399,34321
2019,6.1,27367721,484241,59024
2019,6.1,27554005,670525,61675
2019,6.6,27557012,673532,39747
2019,6.3,27636721,753241,72884
2019,6,27645446,761966,37705
2019,6,27650349,766869,42623
2019,6.5,27859484,976004,82002
2019,6.2,28163008,1279528,40920
2019,7.1,28397860,1514380,2599
2019,6,28415574,1532094,20313
2019,6.3,28873625,1990145,80056
2019,6.3,28887968,2004488,67251
2019,6.2,28943443,2059963,23768
2019,6.2,29160675,2277195,75750
2019,6.3,29206441,2322961,47519
2019,6.4,29386452,2502972,15138
2019,6,29489022,58722,32196
2019,6,29912514,482214,61770
2019,6,30012395,582095,14657
2019,6,30139803,709503,26900
2019,6,30287086,856786,5062
2019,6,30949054,1518754,58104
2019,6.8,31039911,1609611,52352
2019,6.1,31491592,2061292,58901
2020,6,244183,2349883,40199
2020,6,248183,2353883,44242
2020,6,319413,2425113,45001
2020,6,327832,2433532,50868
2020,6.3,358561,2464261,68170
2020,6.1,418812,2524512,45410
2020,6.3,1490719,1039939,45044
2020,6.4,1499065,1048285,14227
2020,6,1537895,1087115,18998
2020,6.4,1672688,1221908,72142
2020,6,2479094,2028314,6934
2020,6,2554076,2103296,66982
2020,6.1,2566700,2115920,4412
2020,6.1,2616697,2165917,18390
2020,6.2,2872382,2421602,64897
2020,6.7,3002114,2551334,73888
2020,6.1,3133915,118195,66742
2020,6.3,3214921,199201,56775
2020,7.7,3352224,336504,50123
2020,6.1,3362116,346396,59539
2020,6,3419389,403669,2095
2020,6.2,4039957,1024237,6295
2020,6,4110005,1094285,79581
2020,6,4285978,1270258,46246
2020,6.1,4341869,1326149,58385
2020,7,4703624,1687904,73774
2020,6,5587231,1711,68280
2020,6,5815992,230472,58660
2020,6,6604122,1018602,51720
2020,6.4,7293676,1708156,80331
2020,6,7574782,1989262,16657
2020,6.1,7614825,2029305,51711
2020,6.2,7667139,2081619,5172
2020,6.1,8030284,2444764,56296
2020,7.5,8218161,62481,48007
2020,6.1,8350684,195004,86296
2020,6.5,8812351,656671,58319
2020,6,9225430,1069750,10973
2020,6.1,9788267,1632587,43654
2020,6,9940007,1784327,48084
2020,6,10137877,1982197,8507
2020,6.6,10311937,2156257,63968
2020,6.3,10442345,2286665,22008
2020,6.3,10896785,174485,47417
2020,6.6,11537466,815166,52436
2020,6.8,11886836,1164536,81202
2020,6.1,11964079,1241779,78010
2020,6.6,12436872,1714572,35267
2020,6.5,12654207,1931907,11524
2020,6.1,13250766,2528466,5616
2020,6.1,13676950,394270,66037
2020,6,14015375,732695,1616
2020,6.8,14283334,1000654,10913
2020,6.4,14374179,1091499,62558
2020,6,14932730,1650050,68799
2020,6.6,15177083,1894403,1465
2020,6.2,15196110,1913430,24534
2020,7.4,15598193,2315513,3512
2020,6,15880075,44815,64391
2020,7.4,16039745,204485,32729
2020,6.4,16232718,397458,9306
2020,6.2,17172978,1337718,13036
2020,6.6,17189686,1354426,22648
2020,7,18067823,2232563,45686
2020,6.1,18108222,2272962,73395
2020,6.1,18199956,2364696,14517
2020,6,18478584,98664,32527
2020,7.8,18511964,132044,70719
2020,6.1,18512178,132258,70808
2020,6.3,18562039,182119,6880
2020,6.3,18838439,458519,83564
2020,6.1,19037024,657104,76750
2020,6.4,19415341,1035421,5135
2020,6,19423327,1043407,18982
2020,6.4,19742736,1362816,83875
2020,6.3,19870604,1490684,8775
2020,6,20365995,1986075,71548
2020,6.6,20822628,2442708,30017
2020,6.8,20903039,2523119,18511
2020,6.9,20903364,2523444,18858
2020,6.9,21096592,178132,44630
2020,6,21199084,280624,28039
2020,6,21419470,501010,58366
2020,6,21495778,577318,18628
2020,6.1,21496133,577673,18973
2020,6.5,21936028,1017568,69699
2020,6.2,22008244,1089784,79504
2020,6.8,22046968,1128508,84271
2020,6.3,22048202,1129742,85489
2020,6.5,22108157,1189697,59023
2020,6.3,22468618,1550158,73843
2020,6.2,22474755,1556295,50973
2020,6.6,22488679,1570219,15742
2020,6.3,22519423,1600963,85624
2020,6,22572760,1654300,62794
2020,6.3,22923357,2004897,10583
2020,6.1,22992250,2073790,43989
2020,6.4,23254887,2336427,51325
2020,6.1,23256737,2338277,58287
